"소재지(시군구)별(1)",소재지(시군구)별(2),2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021
"소재지(시군구)별(1)",소재지(시군구)별(2),계,계,기존시가지의 정비,기존시가지의 정비,기존시가지의 관리,기존시가지의 관리,기존시가지의 보전,기존시가지의 보전,신시가지의 개발,신시가지의 개발,복합용도개발,복합용도개발,유휴토지 및 이전적지개발,유휴토지 및 이전적지개발,비시가지 관리개발,비시가지 관리개발,용도지구대체,용도지구대체,복합구역,복합구역,주거형,주거형,산업유통형,산업유통형,관광휴양형,관광휴양형,특정,특정,복합형,복합형,용도지구대체형 ,용도지구대체형 
"소재지(시군구)별(1)",소재지(시군구)별(2),구역수 (개),면적 (㎡),구역수 (개),면적 (㎡),구역수 (개),면적 (㎡),구역수 (개),면적 (㎡),구역수 (개),면적 (㎡),구역수 (개),면적 (㎡),구역수 (개),면적 (㎡),구역수 (개),면적 (㎡),구역수 (개),면적 (㎡),구역수 (개),면적 (㎡),구역수 (개),면적 (㎡),구역수 (개),면적 (㎡),구역수 (개),면적 (㎡),구역수 (개),면적 (㎡),구역수 (개),면적 (㎡),구역수 (개),면적 (㎡)
"광주광역시",서구,28,1341028,15,481002,0,0,0,0,2,74655,0,0,0,0,0,0,0,0,0,0,9,692891,1,50539,1,41941,0,0,0,0,0,0
"광주광역시",남구,69,3774819,28,621362,0,0,0,0,2,45843,0,0,0,0,0,0,0,0,0,0,39,3107614,0,0,0,0,0,0,0,0,0,0
"광주광역시",북구,58,3685793,25,965790,1,55422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2664581,0,0,0,0,0,0,0,0,0,0
"광주광역시",광산구,120,7646757,13,636934,2,86095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,5745867,1,1177861,0,0,0,0,0,0,0,0
"대전광역시",소계,365,56689880,188,19529031,21,2111513,-,-,21,13305190,6,78994,-,-,-,-,-,-,88,17259605,40,4322088,-,-,-,-,1,83459,-,-,-,-
"대전광역시",동구,106,7842769,101,5964239,0,0,0,0,3,1310271,0,0,0,0,0,0,0,0,2,568259,0,0,0,0,0,0,0,0,0,0,0,0
"대전광역시",중구,64,3716995,47,2828405,0,0,0,0,0,0,5,9206,0,0,0,0,0,0,5,675004,7,204380,0,0,0,0,0,0,0,0,0,0
"대전광역시",서구,68,16562802,25,2507563,0,0,0,0,0,0,1,69788,0,0,0,0,0,0,14,12097215,27,1804777,0,0,0,0,1,83459,0,0,0,0
"대전광역시",유성구,81,17312537,4,2344885,1,706508,0,0,11,10466174,0,0,0,0,0,0,0,0,65,3794970,0,0,0,0,0,0,0,0,0,0,0,0
"대전광역시",대덕구,46,11254777,11,5883939,20,1405005,0,0,7,1528745,0,0,0,0,0,0,0,0,2,124157,6,2312931,0,0,0,0,0,0,0,0,0,0
"울산광역시",소계,237,49255257,188,29665819,7,2412594,-,-,38,15702144,-,-,-,-,-,-,-,-,-,-,3,187723,1,1286977,-,-,-,-,-,-,-,-
"울산광역시",중구,24,8023782,21,4406395,1,55222,0,0,2,3562165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"울산광역시",남구,37,7060448,27,1754338,2,2084915,0,0,7,1934218,0,0,0,0,0,0,0,0,0,0,0,0,1,1286977,0,0,0,0,0,0,0,0
"울산광역시",동구,10,1030475,9,807600,0,0,0,0,1,222875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"울산광역시",북구,61,13275688,49,10322290,3,225577,0,0,9,2727821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"울산광역시",울주군,105,19864864,82,12375196,1,46880,0,0,19,7255065,0,0,0,0,0,0,0,0,0,0,3,187723,0,0,0,0,0,0,0,0,0,0
"세종특별자치시",소계,52,13201697,1,15181,3,951128,-,-,1,232271,1,4494,-,-,-,-,-,-,2,274389,16,2098127,25,8206192,1,1345981,2,73934,-,-,-,-
"세종특별자치시",세종특별자치시,52,13201697,1,15181,3,951128,0,0,1,232271,1,4494,0,0,0,0,0,0,2,274389,16,2098127,25,8206192,1,1345981,2,73934,0,0,0,0
"경기도",소계,2288,747088907,723,114435427,400,54228608,3,1153210,541,399879370,2,552326,1,17039,46,3003511,-,-,7,3045696,179,24889133,188,48242491,98,59897922,72,23283468,8,10630804,20,3829902
"경기도",수원시,80,38094544,72,24244548,1,216956,0,0,7,13633040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
