"전라북도",익산시,84,21934185,5,2033234,-,-,-,-,4,4074543,-,-,-,-,-,-,-,-,38,2347428,30,9945289,7,3533691,-,-,-,-,-,-
"전라북도",정읍시,40,10490078,19,1421088,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,3618997,9,2391176,4,3058817,-,-,-,-,-,-
"전라북도",남원시,44,5176357,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19,1234852,14,2020918,8,1402812,3,517775,-,-,-,-
"전라북도",김제시,36,7246128,1,46214,2,596674,-,-,9,3394198,-,-,-,-,-,-,-,-,-,-,19,2048661,5,1160381,-,-,-,-,-,-
"전라북도",완주군,41,18586466,7,164709,5,175269,-,-,5,12898926,-,-,-,-,-,-,-,-,13,1129132,6,2443278,1,150091,2,194014,2,1431047,-,-
"전라북도",진안군,15,2429185,2,61327,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,162500,6,581355,3,1442238,2,181765,-,-,-,-
"전라북도",무주군,16,3319902,3,160960,-,-,-,-,-,-,-,-,-,-,-,-,1,101290,-,-,7,432400,4,2551103,-,-,1,74149,-,-
"전라북도",장수군,16,2575689,3,82278,-,-,-,-,-,-,-,-,-,-,1,6607,-,-,1,133155,6,592225,3,1568861,2,192563,-,-,-,-
"전라북도",임실군,13,735173,3,208227,-,-,-,-,2,59080,-,-,-,-,-,-,-,-,2,140825,5,261256,1,65785,-,-,-,-,-,-
"전라북도",순창군,13,2212741,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,25120,7,1098407,3,861502,1,128625,1,99087,-,-
"전라북도",고창군,19,4910521,4,364224,2,131331,-,-,2,986995,-,-,-,-,-,-,-,-,1,18448,6,889167,3,2430045,-,-,1,90311,-,-
"전라북도",부안군,18,3468728,-,-,4,110711,-,-,1,354437,-,-,-,-,-,-,-,-,3,940300,2,670848,4,925811,3,280672,1,185949,-,-
"전라남도",소계,703,202845052,256,50641564,42,6667950,29,5450388,66,39261295,4,2334423,1,3120934,-,-,12,4516164,103,11426741,78,35267821,99,42565854,7,866383,6,725535,-,-
"전라남도",목포시,39,35384827,26,24110005,3,3544543,-,-,10,7730279,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"전라남도",여수시,40,24431974,10,2619854,6,233121,1,1033845,10,6303356,2,545876,1,3120934,-,-,-,-,4,712978,3,2799992,3,7062018,-,-,-,-,-,-
"전라남도",순천시,67,23630291,-,-,22,2176246,28,4416543,6,5723831,-,-,-,-,-,-,3,2142563,-,-,3,5586632,5,3584476,-,-,-,-,-,-
"전라남도",나주시,64,20375810,42,3697963,-,-,-,-,8,8367875,2,1788547,-,-,-,-,5,1089173,2,228110,1,96150,3,5045892,-,-,1,62100,-,-
"전라남도",광양시,29,11597894,-,-,-,-,-,-,12,4504629,-,-,-,-,-,-,-,-,7,1513895,5,4961976,4,428834,-,-,1,188560,-,-
"전라남도",담양군,114,11006150,90,6789210,-,-,-,-,2,1306017,-,-,-,-,-,-,-,-,8,649898,6,951158,7,1288867,1,21000,-,-,-,-
"전라남도",곡성군,18,4141341,5,420317,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,1189415,6,1990585,1,404000,1,137024,-,-
"전라남도",구례군,17,3513402,-,-,4,45571,-,-,-,-,-,-,-,-,-,-,-,-,5,1127557,3,294545,5,2045729,-,-,-,-,-,-
"전라남도",고흥군,13,3228144,-,-,-,-,-,-,1,140839,-,-,-,-,-,-,-,-,4,1074337,2,191443,5,1776933,1,44592,-,-,-,-
"전라남도",보성군,12,1224500,2,99238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,120513,3,397568,3,545898,1,30132,1,31151,-,-
"전라남도",화순군,32,5968805,17,1325810,4,87812,-,-,3,905622,-,-,-,-,-,-,-,-,4,2415870,3,590151,1,643540,-,-,-,-,-,-
"전라남도",장흥군,14,4338831,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,188895,4,3127204,3,1022732,-,-,-,-,-,-
"전라남도",강진군,15,2363158,1,105460,-,-,-,-,1,7664,-,-,-,-,-,-,-,-,5,529608,2,804191,5,862009,1,54226,-,-,-,-
"전라남도",해남군,21,9521546,5,365965,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,32900,7,2574304,8,6548377,-,-,-,-,-,-
"전라남도",영암군,21,7372621,1,45858,-,-,-,-,7,3147027,-,-,-,-,-,-,4,1284428,1,547000,1,132231,6,2202833,1,13244,-,-,-,-
"전라남도",무안군,27,10268682,14,6881531,1,49077,-,-,-,-,-,-,-,-,-,-,-,-,2,194733,5,1440892,5,1702449,-,-,-,-,-,-
"전라남도",함평군,26,6055811,3,376283,-,-,-,-,2,324709,-,-,-,-,-,-,-,-,7,350405,8,3781961,5,923264,1,299189,-,-,-,-
"전라남도",영광군,5,170329,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,83174,-,-,2,87155,-,-,-,-,-,-
"전라남도",장성군,97,11545964,39,3717624,1,375920,-,-,-,-,-,-,-,-,-,-,-,-,40,1641748,11,4965307,5,803021,-,-,1,42344,-,-
"전라남도",완도군,12,2342675,1,86446,1,155660,-,-,1,20922,-,-,-,-,-,-,-,-,-,-,3,747560,6,1332087,-,-,-,-,-,-
"전라남도",진도군,7,2244443,-,-,-,-,-,-,1,685643,-,-,-,-,-,-,-,-,1,15120,1,260141,4,1283539,-,-,-,-,-,-
"전라남도",신안군,13,2117854,-,-,-,-,-,-,2,92882,-,-,-,-,-,-,-,-,-,-,2,375000,8,1385616,-,-,1,264356,-,-
"경상북도",소계,882,197857501,153,22715644,55,4279619,-,-,134,62888795,-,-,1,18510,-,-,3,940506,280,39509611,140,25832958,97,33991588,16,5160150,3,2520120,-,-
"경상북도",포항시,91,28507555,39,5106191,-,-,-,-,27,18401348,-,-,-,-,-,-,-,-,19,1966595,2,929699,4,2103722,-,-,-,-,-,-
"경상북도",경주시,62,18386536,3,176171,1,39749,-,-,18,2309172,-,-,-,-,-,-,-,-,23,2399885,11,3103843,6,10357716,-,-,-,-,-,-
"경상북도",김천시,48,13968586,7,4319372,-,-,-,-,17,4452549,-,-,-,-,-,-,-,-,9,950742,8,1095402,6,2447681,1,702840,-,-,-,-
"경상북도",안동시,77,15112624,15,427379,12,2170612,-,-,8,7166203,-,-,-,-,-,-,1,22139,26,2057043,7,1331716,7,1853459,1,84073,-,-,-,-
"경상북도",구미시,63,24474396,32,7966580,-,-,-,-,2,9390343,-,-,-,-,-,-,-,-,25,4908901,4,2208572,-,-,-,-,-,-,-,-
"경상북도",영주시,38,5176310,6,446726,-,-,-,-,5,330529,-,-,-,-,-,-,-,-,14,572506,5,1133940,7,1992680,1,699929,-,-,-,-
"경상북도",영천시,48,6843487,7,389735,1,144108,-,-,17,2308134,-,-,-,-,-,-,-,-,3,737114,14,2534636,6,729760,-,-,-,-,-,-
"경상북도",상주시,39,6836784,6,283292,-,-,-,-,1,295473,-,-,-,-,-,-,-,-,9,880626,12,1342539,7,2987729,3,312686,1,734439,-,-
"경상북도",문경시,37,4569538,2,155940,5,405218,-,-,2,532562,-,-,-,-,-,-,-,-,10,1545634,7,906465,9,844473,2,179246,-,-,-,-
"경상북도",경산시,60,16883236,24,2851413,-,-,-,-,25,11937990,-,-,-,-,-,-,1,804597,7,989588,1,1000,2,298648,-,-,-,-,-,-
"경상북도",군위군,7,1222938,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,1096323,-,-,1,126615,-,-,-,-,-,-
"경상북도",의성군,33,4068997,-,-,1,25359,-,-,1,99560,-,-,1,18510,-,-,-,-,18,2605995,10,1120286,2,199287,-,-,-,-,-,-
"경상북도",청송군,17,3222303,-,-,1,121698,-,-,-,-,-,-,-,-,-,-,-,-,9,2078069,-,-,4,866543,3,155993,-,-,-,-
"경상북도",영양군,6,461619,2,109551,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,44725,2,212430,1,94913,-,-,-,-,-,-
"경상북도",영덕군,50,6416966,-,-,-,-,-,-,3,175538,-,-,-,-,-,-,-,-,32,3849311,5,642194,8,1616733,2,133190,-,-,-,-
"경상북도",청도군,10,2546738,-,-,1,12760,-,-,-,-,-,-,-,-,-,-,-,-,3,622920,2,324567,3,1484451,1,102040,-,-,-,-
"경상북도",고령군,27,5288597,9,471720,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,1049637,10,2525379,-,-,-,-,1,1241861,-,-
"경상북도",성주군,31,5328966,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,113770,5,1196985,19,2401785,5,1072606,-,-,1,543820,-,-
"경상북도",칠곡군,60,7964985,-,-,33,1360115,-,-,6,1548623,-,-,-,-,-,-,-,-,10,2607855,9,2018512,2,429880,-,-,-,-,-,-
"경상북도",예천군,22,8815168,-,-,-,-,-,-,2,3940771,-,-,-,-,-,-,-,-,10,1527548,4,572698,5,2051734,1,722417,-,-,-,-
"경상북도",봉화군,27,8277612,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14,3210324,6,1129341,6,1870211,1,2067736,-,-,-,-
"경상북도",울진군,21,2401926,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15,1693469,2,297954,4,410503,-,-,-,-,-,-
"경상북도",울릉군,8,1081634,1,11574,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,917816,-,-,2,152244,-,-,-,-,-,-
"경상남도",소계,1091,251375772,297,38705820,29,4050547,65,3815672,226,112695181,4,1908977,1,953882,4,376745,7,2811474,216,25517973,175,36639258,55,21394376,8,675503,2,1501710,2,328654
"경상남도",창원시,261,65052686,144,19782409,3,348043,-,-,102,37568067,4,1908977,1,953882,3,366765,-,-,2,125003,-,-,2,3999540,-,-,-,-,-,-
"경상남도",진주시,84,19496758,32,1653732,7,855930,-,-,31,14744369,-,-,-,-,-,-,-,-,7,798138,7,1444589,-,-,-,-,-,-,-,-
"경상남도",통영시,36,5743112,5,207461,1,180809,-,-,22,3689835,-,-,-,-,-,-,-,-,6,1365966,1,254810,1,44231,-,-,-,-,-,-
"경상남도",사천시,52,8492478,3,86052,-,-,-,-,4,1050901,-,-,-,-,-,-,5,1156520,24,2604979,14,3464044,1,30600,1,99382,-,-,-,-
"경상남도",김해시,182,41368195,12,3364519,3,1165814,65,3815672,36,25972848,-,-,-,-,-,-,-,-,45,3065003,21,3984339,-,-,-,-,-,-,-,-
"경상남도",밀양시,68,11074689,18,681677,1,26151,-,-,3,1020004,-,-,-,-,-,-,2,1654954,27,3044568,14,3551887,3,1095448,-,-,-,-,-,-
"경상남도",거제시,80,16774603,29,1840917,1,658400,-,-,11,6634336,-,-,-,-,-,-,-,-,16,1830586,11,1155367,9,3387183,-,-,1,939160,2,328654
"경상남도",양산시,66,24087544,35,8173069,13,815400,-,-,4,14296700,-,-,-,-,-,-,-,-,13,656332,-,-,1,146043,-,-,-,-,-,-
"경상남도",의령군,9,1961011,1,169027,-,-,-,-,1,815812,-,-,-,-,-,-,-,-,2,228088,4,461084,1,287000,-,-,-,-,-,-
"경상남도",함안군,59,12540507,4,81171,-,-,-,-,7,454418,-,-,-,-,-,-,-,-,10,1790670,37,10131843,1,82405,-,-,-,-,-,-
"경상남도",창녕군,24,4252716,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,767865,17,3484851,-,-,-,-,-,-,-,-
"경상남도",고성군,39,10954616,12,2620441,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,2753484,17,3576270,2,2004421,-,-,-,-,-,-
"경상남도",남해군,21,5206301,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,300827,2,106853,14,4765439,1,33182,-,-,-,-
"경상남도",하동군,21,10565088,-,-,-,-,-,-,2,5890193,-,-,-,-,-,-,-,-,6,1316424,6,562071,6,2233850,-,-,1,562550,-,-
"경상남도",산청군,27,3328202,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,1086974,8,999460,6,1010265,3,231503,-,-,-,-
"경상남도",함양군,20,3837574,2,45345,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,941431,7,1540553,3,1261048,1,49197,-,-,-,-
"경상남도",거창군,25,4355416,-,-,-,-,-,-,3,557698,-,-,-,-,-,-,-,-,13,1641502,6,1497959,2,528352,1,129905,-,-,-,-
"경상남도",합천군,17,2284276,-,-,-,-,-,-,-,-,-,-,-,-,1,9980,-,-,9,1200133,3,423278,3,518551,1,132334,-,-,-,-
"제주특별자치도",소계,128,64762724,36,2484943,-,-,-,-,17,9992632,-,-,-,-,-,-,1,195000,2,141601,10,769257,55,46078959,6,4354543,1,745789,-,-
"제주특별자치도",제주시,83,41169288,20,1223273,-,-,-,-,15,7901767,-,-,-,-,-,-,1,195000,1,34005,6,424502,37,30985964,3,404777,-,-,-,-
"제주특별자치도",서귀포시,45,23593436,16,1261670,-,-,-,-,2,2090865,-,-,-,-,-,-,-,-,1,107596,4,344755,18,15092995,3,3949766,1,745789,-,-
