연도,구,ARS-ID,정류소명,노선수,X좌표,Y좌표
2020,강서구,16817,김포공항국내선,1,126.8036809737,37.5595085098
2020,강서구,16818,대성학원,2,126.8575558378,37.5336266685
2020,강서구,16820,발산초등학교,1,126.8314177559,37.550788238
2020,강서구,16829,김포공항국내선,2,126.8044802852,37.5585727001
2020,강서구,16836,로미오이발클럽,1,126.8530365707,37.5360346554
2020,강서구,16848,김포공항국제선,2,126.8021756851,37.5658713092
2020,강서구,16849,강서면허시험장.메이필드호텔,5,126.8184684663,37.5500977258
2020,강서구,16851,염창역2번출구,1,126.87631,37.547248
2020,강서구,16855,태영송화아파트,6,126.867513837,37.5538754466
2020,강서구,16857,김포공항국제선,1,126.801935005,37.565706006
2020,강서구,16858,대통마트,2,126.8562745177,37.5349246412
2020,강서구,16859,화곡초교,2,126.8467695833,37.5434282911
2020,강서구,16861,현대슈퍼,1,126.8308140121,37.552012862
2020,강서구,16862,관음삼성.보람더하임아파트,1,126.8703510926,37.5520520784
2020,강서구,16863,태양마트,1,126.853736191,37.5352999067
2020,강서구,16864,훼미리마트,2,126.85496215,37.5344073361
2020,강서구,16867,수명산파크1단지,1,126.8298250178,37.5534189491
2020,강서구,16868,새마을금고,1,126.8724183295,37.5503900089
2020,강서구,16869,성심사,1,126.854174736,37.5336888926
2020,강서구,16870,성심사,2,126.8540194871,37.5338305389
2020,강서구,16873,마곡.수명산파크2단지,1,126.8278597199,37.5536179453
2020,강서구,16875,훼미리마트,1,126.8550585442,37.5342796302
2020,강서구,16876,현대빌라,1,126.8539118795,37.5344375855
2020,강서구,16878,화곡역,1,126.8386545056,37.5412701723
2020,강서구,16879,마곡.수명산파크3단지,1,126.8258981428,37.5531861489
2020,강서구,16882,태양마트,2,126.8538280474,37.5352210016
2020,강서구,16885,마곡수명산파크3단지.4단지,1,126.8252405265,37.5517452299
2020,강서구,16887,방글방글슈퍼,1,126.8583824999,37.5363953179
2020,강서구,16888,로미오이발클럽,2,126.8531190695,37.5361571618
2020,강서구,16890,푸르지오APT,1,126.8311221371,37.5418579682
2020,강서구,16892,경북하이마트,1,126.8593609075,37.5372263113
2020,강서구,16894,국민은행,2,126.8462317879,37.544243872
2020,강서구,16896,한광고,1,126.8586511192,37.5378900911
2020,강서구,16897,태원빌딩,2,126.8476445823,37.5456801149
2020,강서구,16898,수명산파크7단지정문,1,126.8242285136,37.5479699462
2020,강서구,16899,신정여상,1,126.8574726323,37.5374602675
2020,강서구,16900,SK브로드밴드강서방송,2,126.8491829775,37.5475872477
2020,강서구,16903,골목시장,2,126.850224658,37.5484752506
2020,강서구,16905,서울자동차학원,1,126.8215963672,37.5469045098
2020,강서구,16907,신학대학,2,126.85131269,37.5494011485
2020,강서구,16908,백연공원,1,126.852199,37.550627
2020,강서구,16909,하나마트,1,126.8531946162,37.5524473101
2020,강서구,16910,강서구청후문,1,126.8502252218,37.5504558566
2020,강서구,16911,화곡보람2차아파트,1,126.8540264306,37.553885432
2020,강서구,16912,강서아파트,1,126.850726634,37.5515729471
2020,강서구,16914,본동사무소,2,126.8477220074,37.5428084269
2020,강서구,16915,황제참치,1,126.8514757606,37.5527741489
2020,강서구,16917,청과시장2,1,126.8212167365,37.551853645
2020,강서구,16918,콘티넨탈호텔,1,126.8522416609,37.5540907066
2020,강서구,16920,강서면허시험장,1,126.8191068363,37.5495010493
2020,강서구,16921,등촌역1번출구,1,126.8628059244,37.5521998321
2020,강서구,16922,발산역,1,126.8386304653,37.5592460652
2020,강서구,16923,수명산파크7단지상가,1,126.8222346535,37.5473830524
2020,강서구,16925,수명산파크7단지정문,1,126.8242774574,37.5478510746
2020,강서구,16926,전화국,1,,
2020,강서구,16927,수명중.고등학교,1,126.8241692626,37.5500676051
2020,강서구,16928,기업은행,1,126.8408606746,37.5660884052
2020,강서구,16929,마곡수명산파크5단지.6단지,1,126.8253974999,37.551408453
2020,강서구,16930,김포공항국내선(11-2번홈),7,126.802733172,37.5598552139
2020,강서구,16931,수명산파크상가,1,126.8261989751,37.5533409393
2020,강서구,16932,변전소,1,126.8378902625,37.5707078403
2020,강서구,16933,수명산파크5단지아파트,1,126.8281310522,37.5534721595
2020,강서구,16934,김포공항국내선(11-3번홈),7,126.8026139532,37.5600161723
2020,강서구,16935,수명산파크1단지아파트앞,1,126.8297393667,37.5532575299
2020,강서구,16937,현대슈퍼,1,126.8309080194,37.5515705602
2020,강서구,16939,발산초등학교,1,126.8318357277,37.5496273238
2020,강서구,16940,변전소,1,126.8377373459,37.5707472783
2020,강서구,16941,화곡중.고등학교,1,126.8331241842,37.5478756223
2020,강서구,16943,송화시장,1,126.8353186306,37.5478714943
2020,강서구,16946,우장산월드메르디앙아파트,1,126.8379443491,37.5546252214
2020,강서구,16948,강서노인회관,1,126.8395111456,37.5544705711
2020,강서구,16950,롯데2차,1,126.8404847373,37.5543709679
2020,강서구,16951,김포공항국제선(1경기),15,126.8013316631,37.5652767853
2020,강서구,16952,발산어린이집,1,126.8415567994,37.5542696867
2020,강서구,16954,강서구민회관,1,126.8442047794,37.5528837238
2020,강서구,16955,방화3동주민센터,1,126.8136547657,37.578386307
2020,강서구,16956,롯데3차APT,1,126.8464573797,37.5527406972
2020,강서구,16957,방화동삼익아파트,1,126.8132284757,37.5768069244
2020,강서구,16958,공영주차장,1,126.8478384134,37.5531867241
2020,강서구,16959,방화중학교(시외버스),1,,
2020,강서구,16960,강서구청입구,1,126.849806,37.553128
2020,강서구,16961,서광아파트,1,126.8196509419,37.5788326481
2020,강서구,16962,생태공원,1,126.8185765185,37.5834824238
2020,강서구,16963,등촌7단지,1,126.8531999292,37.561277084
2020,강서구,16964,등촌10단지,1,126.8486443616,37.5615336843
2020,강서구,16965,등촌미주.진로아파트,1,126.8477466451,37.5599069591
2020,강서구,16966,등촌3동성당사거리,1,126.8456364312,37.5589634783
2020,강서구,16967,등촌5단지,1,126.8439155633,37.5591423356
2020,강서구,16968,공원앞,1,126.8417735551,37.5593503403
2020,강서구,16969,발산역.NC백화점,1,126.8394594755,37.5597454044
2020,강서구,16970,대성마트,1,126.8560740901,37.5365679159
2020,강서구,16971,태창아파트,2,126.8507879488,37.5377535138
2020,강서구,16975,강서농수산물도매시장,1,126.818103,37.553498
2020,강서구,16976,강서농수산물도매시장종점,1,126.8226727076,37.5545167694
2020,강서구,16977,등촌동주공9단지,1,126.8497520174,37.5629182758
2020,강서구,16978,등촌주공9단지,1,126.8499826351,37.5627349056
2020,강서구,16979,등촌동주공8단지,1,126.8513904609,37.5621012565
2020,강서구,16980,화훼단지,1,,
2020,강서구,16981,화훼단지,1,,
2020,강서구,16983,국립항공박물관,4,126.8076813957,37.5563306325
2020,강서구,16986,등촌주공8단지,1,126.852100007,37.5616236673
2020,강서구,16987,대한항공화물청사,4,126.8132205142,37.5514321709
2020,강서구,16988,대한항공훈련센터,4,126.8131745021,37.5462877526
2020,강서구,16992,김포공항화물청사,4,126.8112608986,37.5534204714
2020,강서구,16993,김포공항세관.국립항공박물관,4,126.8080679474,37.5556608484
2020,강서구,16994,강원슈퍼,1,126.8570263026,37.5355160159
2020,강서구,16995,대한항공빌딩,4,126.8145690738,37.5507341466
2020,강서구,16996,대한항공,1,126.8168535705,37.5495780042
2020,강서구,16997,김포공항국제선,6,126.800809711,37.564885922
2020,구로구,17001,신도림역,23,126.8892229203,37.5096755487
2020,구로구,17002,신도림역,23,126.8884638807,37.509108047
2020,구로구,17003,신도림동.구로역,21,126.8839791469,37.5060021376
2020,구로구,17004,신도림동.구로역,20,126.883227988,37.5053435935
2020,구로구,17005,구일역.중앙유통상가.롯데마트,21,126.8746997523,37.4998806283
2020,구로구,17006,구일역.제일제당.롯데마트,21,126.8745360708,37.499702506
2020,구로구,17007,동양미래대학.구로성심병원,18,126.8679976691,37.4996343963
2020,구로구,17008,동양미래대학.구로성심병원,18,126.8670186731,37.4993764843
2020,구로구,17009,개봉역.영화아파트,16,126.8601789687,37.496906783
2020,구로구,17010,개봉역.한마을아파트,16,126.8620566339,37.4964773551
2020,구로구,17011,경인중학교.개봉사거리,10,126.8554228318,37.4973830961
2020,구로구,17012,경인중학교.개봉사거리,9,126.8551315518,37.4971710251
2020,구로구,17013,구로디지털단지역,16,126.9015481288,37.4830994287
2020,구로구,17014,구로디지털단지역환승센터,6,,
2020,구로구,17015,구로디지털단지역환승센터,6,,
2020,구로구,17101,신도림역,3,126.8921030964,37.5065472241
2020,구로구,17102,신도림역,8,126.8915707873,37.5070158798
2020,구로구,17103,서울미래초등학교,4,126.889452,37.505102
2020,구로구,17104,서울미래초등학교,5,126.8893190662,37.5052539407
2020,구로구,17105,한국SGI,5,126.889782059,37.5024770437
2020,구로구,17106,거리공원.구로신협본점앞,5,126.8885488917,37.502779976
2020,구로구,17107,거리공원,5,126.8918354857,37.4999741464
2020,구로구,17108,구로도서관.대성스카이렉스,4,126.8910758305,37.4995635433
2020,구로구,17109,구로고등학교,4,126.8915774772,37.4965681073
2020,구로구,17110,영림중학교,4,126.8916231394,37.4969140891
2020,구로구,17111,구로구청,4,126.8879268367,37.4945619511
2020,구로구,17112,구로구청,7,126.8876042378,37.4947508763
2020,구로구,17113,고대구로병원후문,4,126.8845657252,37.4932322453
2020,구로구,17114,대림역,4,126.8939771601,37.4909457511
2020,구로구,17115,대림역,5,126.8937987946,37.491137055
2020,구로구,17116,영서중학교,2,126.8922034695,37.4898314022
2020,구로구,17117,영서중학교,1,126.8923358014,37.4902009359
2020,구로구,17118,구로두산아파트,3,126.890072,37.488807
2020,구로구,17119,구로종합사회복지관,3,126.889168,37.487893
2020,구로구,17120,남구로역,3,126.886787,37.485278
2020,구로구,17121,남구로역,3,126.886453,37.48531
2020,구로구,17122,한국산업단지공단.이마트구로점,4,126.8967540585,37.4841410978
2020,구로구,17123,고용노동부관악지청.이마트구로점,1,126.8980497122,37.4836510446
2020,구로구,17124,디지털산업1단지,1,126.8950386925,37.4838512637
2020,구로구,17125,디지털산업1단지,2,126.8947643486,37.4839658982
2020,구로구,17126,만민중앙교회,2,126.8929302011,37.4817477698
2020,구로구,17127,만민중앙교회,2,126.8926352264,37.4816976566
2020,구로구,17128,디지털단지오거리,3,126.8908838882,37.4800217989
2020,구로구,17129,디지털단지오거리,2,126.890398,37.479933
2020,구로구,17130,퀸즈빌,4,126.8328027215,37.4873137848
2020,구로구,17131,가리봉시장,8,126.8871282217,37.4830082864
2020,구로구,17132,가리봉시장,9,126.8869928718,37.4824285977
2020,구로구,17133,남구로역,9,126.886268,37.48418
2020,구로구,17134,구로4동자치회관,10,126.8856450789,37.4860984011
2020,구로구,17135,구로시장,10,126.884862123,37.4879909258
2020,구로구,17136,구로시장,10,126.88461,37.48798
2020,구로구,17137,구로4동우체국.고대구로병원정문,10,126.8842398696,37.4902484188
2020,구로구,17138,구로4동우체국.고대구로병원정문,10,126.8840651203,37.4899022236
2020,구로구,17139,구로119안전센터,7,126.8832312859,37.4937842571
2020,구로구,17140,구로119안전센터,6,126.8829563911,37.4938362491
2020,구로구,17141,우리유앤미아파트,6,126.8823840611,37.4967741772
2020,구로구,17142,구로변전소.구로초등학교,6,126.8840766793,37.4977886895
2020,구로구,17143,쌍용구로정비사업소,6,126.8823344295,37.4995738531
2020,구로구,17144,구로역·NC신구로점,6,126.8828494432,37.5000384326
2020,구로구,17145,구로역·NC신구로점,7,126.88258057,37.5008460428
2020,구로구,17146,구로역.구로기계공구상가,7,126.8793093405,37.5035680895
2020,구로구,17147,구로역.구로기계공구상가,5,126.8789985402,37.5034172875
2020,구로구,17148,기업은행구로중앙지점,5,126.8774020097,37.5051655805
2020,구로구,17149,기업은행구로중앙지점,5,126.8772441351,37.5048734598
2020,구로구,17150,두암빌라,2,126.8257158995,37.4950860911
2020,구로구,17151,항동우남퍼스트빌,5,126.8190130591,37.476616334
2020,구로구,17152,신도림중학교,3,126.8849526908,37.5064944251
2020,구로구,17153,신도림중학교,3,126.884705,37.506772
2020,구로구,17154,구로역,3,126.882277,37.50455
2020,구로구,17155,구로역,4,126.8821395273,37.5048451046
2020,구로구,17156,초롱타운회전교차로,1,126.8798378767,37.4957030464
2020,구로구,17157,솔길공원,1,126.8803654599,37.4892906662
2020,구로구,17158,GS25,1,126.8802099004,37.4928832739
2020,구로구,17159,한일유앤아이아파트,3,126.8760349245,37.4856462135
2020,구로구,17160,항동우남퍼스트빌,1,126.8187528849,37.4766823207
2020,구로구,17161,구로SKV1지식산업센터,1,126.8171864748,37.4776891435
2020,구로구,17164,개봉사거리,5,126.8572965027,37.4971447123
2020,구로구,17166,경인중학교,4,126.8563001796,37.496895371
2020,구로구,17168,개봉치안센터,1,126.8518576272,37.4981960239
2020,구로구,17169,오류1동주민센터.오류문화센터,12,126.8461421452,37.4968379665
2020,구로구,17170,오류1동주민센터.오류문화센터,13,126.844651036,37.4965314426
2020,구로구,17171,오류동역,14,126.8433601337,37.4956918469
2020,구로구,17172,오류동역,14,126.842536958,37.4956023105
2020,구로구,17173,씨티월드,12,126.8406826769,37.4944628984
2020,구로구,17174,오류지구대.신오류주유소,11,126.8394647757,37.4942645442
2020,구로구,17175,서울가든빌라앞,7,126.8311075695,37.4912029363
2020,구로구,17176,서울가든빌라앞,7,126.8316708345,37.4915630038
2020,구로구,17177,성공회대학교유한공고앞,10,126.8250439465,37.4894469463
2020,구로구,17179,연세중앙교회,7,126.8354231175,37.4931082751
2020,구로구,17180,구로청소년문화의집,6,126.8328204225,37.4933235239
2020,구로구,17181,구로청소년문화의집.구로검사소,6,126.8336321895,37.493133206
2020,구로구,17182,우신고등학교,9,126.830847,37.4933
2020,구로구,17183,우신고등학교,9,126.8304506092,37.4930633974
2020,구로구,17184,온수역,9,126.82376,37.492802
2020,구로구,17185,온수역,9,126.8244009171,37.492777021
2020,구로구,17186,온수동새마을금고,3,126.8243871935,37.4960559471
2020,구로구,17187,정진학교.온수힐스테이트아파트,3,126.8221461174,37.4969745872
2020,구로구,17188,수궁동주민센터,6,126.830866,37.494651
2020,구로구,17189,수궁동주민센터,6,126.8308533319,37.4943591334
2020,구로구,17190,수궁119안전센터,6,126.829596,37.496815
2020,구로구,17191,수궁119안전센터,6,126.8293338512,37.4967842434
2020,구로구,17192,예림디자인고.오류고.서울공연예술고,5,126.829242,37.498605
2020,구로구,17193,예림디자인고.오류고.서울공연예술고,5,126.82904,37.4984
2020,구로구,17194,서서울생활과학고.궁동도서관,4,126.8289709829,37.5028393881
2020,구로구,17195,서서울생활과학고.궁동도서관,4,126.8291844801,37.5022044887
2020,구로구,17196,오남중학교.삼미주택,4,126.8367978524,37.4885327485
2020,구로구,17197,오남중학교,5,126.8371570428,37.4881037428
2020,구로구,17201,구로우체국.이펜하우스5단지후문,6,126.8422808239,37.48194555
2020,구로구,17202,천왕역,5,126.8393714866,37.4859413996
2020,구로구,17203,오류2동주민센터,1,126.8397819774,37.4886434308
2020,구로구,17204,오류2동주민센터,2,126.8396655682,37.488882039800004
2020,구로구,17205,오류2동새마을금고,1,126.8406511512,37.4905229687
2020,구로구,17206,오류2동새마을금고,3,126.8405721054,37.4906222096
2020,구로구,17207,대원주유소,12,126.8565297879,37.4869343975
2020,구로구,17208,대원주유소,12,126.8561852068,37.4873583985
2020,구로구,17209,현대아파트.개봉중앙시장,14,126.8561310188,37.4907570595
2020,구로구,17210,현대아파트.개봉중앙시장,15,126.8558657202,37.4905337369
2020,구로구,17211,덕의초등학교,2,126.8594403333,37.5063377311
2020,구로구,17212,덕의초등학교,4,126.858358201,37.5061580205
2020,구로구,17213,고척근린공원,2,126.8552979346,37.5047224619
2020,구로구,17214,고척근린공원.고척도서관,3,126.854469381,37.5046337292
2020,구로구,17215,세곡초등학교,5,126.8498423009,37.5026683511
2020,구로구,17216,세곡초등학교,3,126.8506070009,37.5031820473
2020,구로구,17217,개봉푸르지오아파트,4,126.8478312344,37.5021368312
2020,구로구,17218,개봉푸르지오아파트,5,126.8480532092,37.5019938418
2020,구로구,17219,고척근린시장,4,126.8508090334,37.5011232856
2020,구로구,17220,용두연립,5,126.8517949619,37.4990015306
2020,구로구,17221,우리유엔미아파트,1,126.8826343167,37.497215043
2020,구로구,17222,쌍용구로정비사업소,1,126.8825792166,37.4998375728
2020,구로구,17223,고척파크푸르지오아파트,2,126.8593137054,37.5075421206
2020,구로구,17225,고척시장,4,126.8619416162,37.5038511025
2020,구로구,17226,고척시장,4,126.8619909959,37.5031371138
2020,구로구,17227,고척중학교,4,126.8638647293,37.5004655551
2020,구로구,17228,고척중학교,4,126.8632418182,37.5009671461
2020,구로구,17229,구로디지털단지역,2,126.9016459933,37.4834896886
2020,구로구,17230,삼부르네상스.효성아파트,9,126.8946360021,37.4787444391
2020,구로구,17231,구일우성아파트,5,126.875700839,37.4894975873
2020,구로구,17232,구일우성아파트,2,126.875812,37.49013
2020,구로구,17233,개봉역,8,126.8567241653,37.4939788787
2020,구로구,17234,개봉역,8,126.8575703808,37.4934843485
2020,구로구,17235,개봉1동사거리,11,126.8467946502,37.5014132308
2020,구로구,17236,개봉1동사거리,9,126.8469150982,37.5004695107
2020,구로구,17237,구로1동우체국,1,126.8745025992,37.4915682929
2020,구로구,17238,구일우성아파트,5,126.8762607392,37.4887147629
2020,구로구,17239,디지털단지입구,6,126.8764578415,37.4864236935
2020,구로구,17240,구로보건소,3,126.8891718481,37.5002307166
2020,구로구,17241,궁동삼거리,1,126.8284511846,37.5064013211
2020,구로구,17242,구일우성아파트,8,126.8758256916,37.4897430284
2020,구로구,17243,개봉역,8,126.8570002311,37.4934472423
2020,구로구,17245,남구로역,1,126.8873712478,37.4849321706
2020,구로구,17246,개봉고가,8,126.8555849791,37.493656008
2020,구로구,17247,구로남초등학교,1,126.891010543,37.4839895253
2020,구로구,17248,연세중앙교회,7,126.8359813615,37.4933027885
2020,구로구,17251,동양빌라,1,126.8315970998,37.4951898369
2020,구로구,17252,남구로역6번출구,3,126.8885673801,37.4877324957
2020,구로구,17253,궁동입구,1,126.8340799962,37.4934389034
2020,구로구,17254,현대아파트,1,126.886618,37.504635
2020,구로구,17255,롯데아파트,1,126.8847254607,37.502823088
2020,구로구,17256,구로역·NC신구로점,1,126.882557,37.501827
2020,구로구,17257,롯데아파트,1,126.8847503711,37.5027211681
2020,구로구,17258,제중병원,1,126.8866148382,37.5036149757
2020,구로구,17259,구로역,1,126.8827750112,37.5020712449
2020,구로구,17260,구로중앙하이츠아파트.화원복지관,1,126.8798196011,37.4982866627
2020,구로구,17261,신동아미래지움아파트,1,126.8803764558,37.5001207745
2020,구로구,17262,초롱타운아파트,1,126.8800116763,37.4958292381
2020,구로구,17289,온수동종점,3,126.821273,37.491642
2020,구로구,17290,온수동종점,9,126.8212178349,37.4919683896
2020,구로구,17291,신도림생활체육관.우성3차아파트,1,,
2020,구로구,17292,우성3차아파트,1,,
2020,구로구,17293,구로구청,5,126.8884812232,37.4959285478
2020,구로구,17296,대림역,3,126.8943735141,37.4935009845
2020,구로구,17297,구로중학교,5,126.8908083287,37.4930931479
2020,구로구,17298,우신고등학교후문,3,126.8249030466,37.4960440674
2020,구로구,17299,동양빌라,1,126.8313006741,37.4953170918
2020,구로구,17300,궁동입구,1,126.8342168006,37.4934553153
2020,구로구,17301,윤성빌라,1,,
2020,구로구,17302,궁동사회복지관,1,,
2020,구로구,17303,원각사입구,1,,
2020,구로구,17304,동부골든아파트,2,126.8401618889,37.4987307095
2020,구로구,17305,거성푸르뫼아파트,2,126.8433197716,37.5003224419
2020,구로구,17306,거성푸르뫼아파트,2,126.8435534104,37.5006160982
2020,구로구,17307,오류동삼거리,2,126.8408783505,37.4953703071
2020,구로구,17308,오류동삼거리,2,126.8403663419,37.495809473
2020,구로구,17309,동부골든.한신플러스타운,2,126.84038262,37.4986318974
2020,구로구,17310,구로역.나인스애비뉴,4,126.8834797536,37.4998227914
2020,구로구,17311,개봉1동사거리,2,126.8453708568,37.5012109084
2020,구로구,17312,개봉1동사거리,2,126.8455328891,37.5010678452
2020,구로구,17314,동부골든아파트후문,2,126.842311,37.50008
2020,구로구,17315,동부골든아파트후문,2,126.8419150635,37.4995684704
2020,구로구,17359,항동하버라인3단지,3,126.8229434162,37.4787466063
2020,구로구,17360,항동하버라인3단지,3,126.8230450799,37.4791611089
2020,구로구,17361,푸른수목원,5,126.8244378246,37.4814946582
2020,구로구,17362,항동복합행정센터,5,126.8220933898,37.47963057
2020,구로구,17363,푸른수목원,4,126.8245517616,37.4811903562
2020,구로구,17364,항동복합행정센터,4,126.8222801975,37.4795204776
2020,구로구,17365,푸른수목원후문.저수지앞,4,126.8224245449,37.4842895838
2020,구로구,17366,매화빌라,2,126.8231546765,37.4766543306
2020,구로구,17367,그린빌라정문,3,126.8234321788,37.4860432475
2020,구로구,17368,매화빌라,2,126.8233185065,37.4767123949
2020,구로구,17369,푸른수목원후문.저수지앞,3,126.8222927163,37.4837822633
2020,구로구,17370,항동중흥S클래스,4,126.8216009197,37.4810835927
2020,구로구,17371,항동하버라인2단지,4,126.8216570282,37.4812765042
2020,구로구,17389,디지털단지오거리,13,126.8887534687,37.4801153252
2020,구로구,17397,연지타운2단지,2,126.8408329321,37.4837306939
2020,구로구,17399,연지타운2단지,5,126.8412297964,37.4838000329
2020,구로구,17400,원각사입구,1,126.829525707,37.500556585
2020,구로구,17401,삼각공원,3,126.892519811,37.5018533676
2020,구로구,17404,고척고교.한일유앤아이.삼익아파트,1,126.8524610449,37.5082359497
2020,구로구,17405,삼덕마을입구,1,126.8500803806,37.5074796322
2020,구로구,17406,삼덕마을입구,1,126.8501021495,37.5073408903
2020,구로구,17407,그랜드아파트.홍진연립,1,126.8479514122,37.5080832696
2020,구로구,17408,그랜드아파트.홍진연립,1,126.8479004502,37.5079066695
2020,구로구,17409,오류중학교,1,126.8469113077,37.5079749478
2020,구로구,17410,연지마을,2,126.8422699115,37.4827630327
2020,구로구,17412,신도림역,1,126.8900417844,37.5104534299
2020,구로구,17457,서울남부교정시설,1,126.8397337562,37.476880812
2020,구로구,17458,오류남초등학교후문,2,126.8371911609,37.4893156441
2020,구로구,17459,서울남부교정시설입구,1,126.8416444106,37.4767954359
2020,구로구,17460,천왕이펜하우스6단지후문,1,126.8419539928,37.4772612987
2020,구로구,17461,미래여성병원,1,126.8402025104,37.4912852444
2020,구로구,17462,동부그린아파트,1,126.8322991004,37.4900476268
2020,구로구,17463,송기산내과의원.기업은행365코너,1,126.8415590556,37.4912984558
2020,구로구,17464,1호선구일역,1,126.8722335954,37.4954759601
2020,구로구,17465,SK허브수한신아파트,1,126.8733862133,37.4954827267
2020,구로구,17468,그린빌라정문,3,126.8234378684,37.4858461022
2020,구로구,17469,경서농협앞,1,126.8639481068,37.5026744371
2020,구로구,17470,고척고교.한일유앤아이.삼익아파트,1,126.8526426081,37.5080362968
2020,구로구,17471,구388버스정류장,1,126.8468826207,37.5003117758
2020,구로구,17472,구로디지털단지역,1,126.9014954263,37.4844843828
2020,구로구,17473,천왕역,4,126.8386190723,37.4871929928
2020,구로구,17474,대림역4번출구,2,126.8941899471,37.4944080607
2020,구로구,17475,동아1차APT105동,1,126.882003406,37.5100830194
2020,구로구,17476,오류동역.시장입구,2,126.843811445,37.4934669594
2020,구로구,17477,개봉한진아파트.기점,1,126.8520772506,37.4860467262
2020,구로구,17478,개봉역,2,126.8586855509,37.4951118049
2020,구로구,17479,개봉역,1,126.8581281453,37.495033642
2020,구로구,17481,구.사조참치,2,126.9000463797,37.4831747617
2020,구로구,17483,신도림중학교,2,126.8844435798,37.5106973286
2020,구로구,17484,개봉사거리,3,126.8559170573,37.4974414153
2020,구로구,17485,우리은행앞,1,126.8434599895,37.4922658527
2020,구로구,17486,123전자타운.2001아울렛,2,126.8623393681,37.4970967423
2020,구로구,17488,개봉3동주민센터,1,126.8540163564,37.4861608749
2020,구로구,17489,국민은행.구로구민회관.구로아트밸리,2,126.8896835849,37.4958206432
2020,구로구,17491,용두연립,3,126.8520611459,37.4987991162
2020,구로구,17492,남부종합상가,1,126.8424808884,37.4916654326
2020,구로구,17493,고척공구상가,2,126.8606650829,37.4985058366
2020,구로구,17494,개봉전화국,1,126.8560065996,37.4863577406
2020,구로구,17497,세븐일레븐편의점,1,126.8557099187,37.4916515773
2020,구로구,17499,대림6차태영프라자,1,126.8831869844,37.5062518631
2020,구로구,17501,영등포구치소,2,126.8580364886,37.4996410325
2020,구로구,17502,개봉1동주민센터,1,126.851015214,37.5003864446
2020,구로구,17503,보람아파트,1,126.8968737126,37.4862853517
2020,구로구,17504,개봉역.림괄아파트,4,126.8586839524,37.4938820371
2020,구로구,17505,덕의초등학교.고척동성당,1,126.8576518404,37.5056424974
2020,구로구,17506,이마트,1,126.8540092198,37.4915710921
2020,구로구,17507,구로고대병원정문,2,126.8834653518,37.492350833
2020,구로구,17508,대림5차아파트.신도림주민센터,1,126.8813606125,37.5074485074
2020,구로구,17509,세곡초등학교,2,126.8493637685,37.5027164013
2020,구로구,17510,오류2동주민센터.오류남초교,1,,
2020,구로구,17511,새마을금고사거리,1,126.8590429861,37.501699289
2020,구로구,17512,삼환로노즈빌아파트,1,126.8567826449,37.4988849269
2020,구로구,17513,낙원할인마트,1,126.8495365977,37.4999783857
2020,구로구,17514,오류고등학교.수궁동복지회관,1,126.828651886,37.4987611751
2020,구로구,17515,경북슈퍼마켓,3,126.856838177,37.4881783244
2020,구로구,17517,대림5차아파트702동,1,126.879686208,37.5076585727
2020,구로구,17519,남부교회,1,,
2020,구로구,17520,서울가든아파트,1,126.8603584192,37.5010736844
2020,구로구,17521,성화단지앞,1,126.8557461282,37.5004598987
2020,구로구,17524,현대별장맨션타운4차.덕성교회,1,126.8265496413,37.498153468
2020,구로구,17526,구로2동지하차도입구,2,126.8811730911,37.4901642749
2020,구로구,17527,대림3차아파트,1,126.8784997827,37.5068806092
2020,구로구,17529,고척1동주민센터.한효아파트,1,126.8620826591,37.5007747419
2020,구로구,17530,대우아파트,1,126.8561270364,37.5023562812
2020,구로구,17532,개봉1치안센터,1,126.8469792868,37.5033774485
2020,구로구,17533,우신중.고후문,1,126.8255107353,37.4960073153
2020,구로구,17534,항동중학교,1,126.8220254808,37.4832367515
2020,구로구,17535,항동중학교,1,126.8215347891,37.4827584773
2020,구로구,17536,한일유엔아이APT.현대로얄APT,1,126.8765437603,37.4859901255
2020,구로구,17537,신도림미성아파트,2,126.8764810511,37.5060035465
2020,구로구,17539,금강수목원아파트정문.동도아트빌,1,126.8324990347,37.489296446
2020,구로구,17540,청구아파트후문,1,126.8635070759,37.501145848
2020,구로구,17541,경남아파트앞,1,126.8564113368,37.5039155326
2020,구로구,17543,삼원목욕탕,1,126.8462944948,37.5047237058
2020,구로구,17544,온수초교후문,1,126.8247851552,37.4943446088
2020,구로구,17547,월드아파트,1,126.8768478866,37.5053880289
2020,구로구,17549,서해그랑블아파트.금강수목원아파트후문,1,126.8309460994,37.4883202706
2020,구로구,17550,고척시장,1,126.8623769754,37.5031035319
2020,구로구,17551,양우아파트,1,126.8559186097,37.5048737044
2020,구로구,17552,경북슈퍼마켓,4,126.8569162913,37.4881090525
2020,구로구,17554,오류중학교,1,126.8454006743,37.5064968072
2020,구로구,17555,온수역,1,126.8250914854,37.4929546615
2020,구로구,17558,센추리아파트,1,126.861266221,37.5049657103
2020,구로구,17559,고척2동주민센터.고척지구대,1,126.8585085869,37.5066044971
2020,구로구,17560,철산교앞,1,126.8594179846,37.4880930845
2020,구로구,17563,우신중.고후문,1,126.8255144427,37.4958721554
2020,구로구,17566,오류동교회,1,126.8396347971,37.4967301913
2020,구로구,17568,리가아파트,1,126.8608037353,37.5060594811
2020,구로구,17569,덕의공원,1,126.8557620049,37.5068789765
2020,구로구,17570,현대IPARK후문,1,126.8600859026,37.488916585
